"","unique.date","crime_frequency","year","month","day","binary"
"3846",2016-07-12,513,2016,7,12,0
"3847",2016-07-13,536,2016,7,13,0
"3848",2016-07-14,489,2016,7,14,0
"3849",2016-07-15,473,2016,7,15,0
"3850",2016-07-16,445,2016,7,16,0
"3851",2016-07-17,402,2016,7,17,0
"3852",2016-07-18,458,2016,7,18,0
"3853",2016-07-19,511,2016,7,19,0
"3854",2016-07-20,468,2016,7,20,0
"3855",2016-07-21,445,2016,7,21,0
"3856",2016-07-22,423,2016,7,22,0
"3857",2016-07-23,401,2016,7,23,0
"3858",2016-07-24,396,2016,7,24,0
"3859",2016-07-25,533,2016,7,25,0
"3860",2016-07-26,467,2016,7,26,0
"3861",2016-07-27,417,2016,7,27,0
"3862",2016-07-28,467,2016,7,28,0
"3863",2016-07-29,435,2016,7,29,0
"3864",2016-07-30,420,2016,7,30,0
"3865",2016-07-31,399,2016,7,31,0
"3866",2016-08-01,518,2016,8,1,0
"3867",2016-08-02,508,2016,8,2,0
"3868",2016-08-03,472,2016,8,3,0
"3869",2016-08-04,506,2016,8,4,0
"3870",2016-08-05,490,2016,8,5,0
"3871",2016-08-06,435,2016,8,6,0
"3872",2016-08-07,434,2016,8,7,0
"3873",2016-08-08,510,2016,8,8,0
"3874",2016-08-09,529,2016,8,9,0
"3875",2016-08-10,541,2016,8,10,0
"3876",2016-08-11,472,2016,8,11,0
"3877",2016-08-12,474,2016,8,12,0
"3878",2016-08-13,496,2016,8,13,0
"3879",2016-08-14,436,2016,8,14,0
"3880",2016-08-15,546,2016,8,15,0
"3881",2016-08-16,561,2016,8,16,0
"3882",2016-08-17,537,2016,8,17,0
"3883",2016-08-18,519,2016,8,18,0
"3884",2016-08-19,560,2016,8,19,0
"3885",2016-08-20,416,2016,8,20,0
"3886",2016-08-21,471,2016,8,21,0
"3887",2016-08-22,535,2016,8,22,0
"3888",2016-08-23,560,2016,8,23,0
"3889",2016-08-24,568,2016,8,24,0
"3890",2016-08-25,555,2016,8,25,0
"3891",2016-08-26,528,2016,8,26,0
"3892",2016-08-27,482,2016,8,27,0
"3893",2016-08-28,465,2016,8,28,0
"3894",2016-08-29,535,2016,8,29,0
"3895",2016-08-30,597,2016,8,30,0
"3896",2016-08-31,533,2016,8,31,0
"3897",2016-09-01,488,2016,9,1,0
"3898",2016-09-02,518,2016,9,2,0
"3899",2016-09-03,498,2016,9,3,0
"3900",2016-09-04,409,2016,9,4,0
"3901",2016-09-05,456,2016,9,5,0
"3902",2016-09-06,565,2016,9,6,0
"3903",2016-09-07,534,2016,9,7,0
"3904",2016-09-08,528,2016,9,8,0
"3905",2016-09-09,494,2016,9,9,0
"3906",2016-09-10,476,2016,9,10,0
"3907",2016-09-11,431,2016,9,11,1
"3908",2016-09-12,494,2016,9,12,0
"3909",2016-09-13,473,2016,9,13,0
"3910",2016-09-14,495,2016,9,14,0
"3911",2016-09-15,531,2016,9,15,0
"3912",2016-09-16,540,2016,9,16,0
"3913",2016-09-17,437,2016,9,17,0
"3914",2016-09-18,400,2016,9,18,0
"3915",2016-09-19,497,2016,9,19,1
"3916",2016-09-20,507,2016,9,20,0
"3917",2016-09-21,479,2016,9,21,0
"3918",2016-09-22,488,2016,9,22,0
"3919",2016-09-23,519,2016,9,23,0
"3920",2016-09-24,464,2016,9,24,0
"3921",2016-09-25,396,2016,9,25,1
"3922",2016-09-26,481,2016,9,26,0
"3923",2016-09-27,523,2016,9,27,0
"3924",2016-09-28,490,2016,9,28,0
"3925",2016-09-29,440,2016,9,29,0
"3926",2016-09-30,431,2016,9,30,0
"3927",2016-10-01,405,2016,10,1,0
"3928",2016-10-02,441,2016,10,2,0
"3929",2016-10-03,508,2016,10,3,0
"3930",2016-10-04,513,2016,10,4,0
"3931",2016-10-05,550,2016,10,5,0
"3932",2016-10-06,522,2016,10,6,0
"3933",2016-10-07,497,2016,10,7,0
"3934",2016-10-08,474,2016,10,8,0
"3935",2016-10-09,397,2016,10,9,1
"3936",2016-10-10,502,2016,10,10,0
"3937",2016-10-11,520,2016,10,11,0
"3938",2016-10-12,536,2016,10,12,0
"3939",2016-10-13,496,2016,10,13,0
"3940",2016-10-14,508,2016,10,14,0
"3941",2016-10-15,455,2016,10,15,0
"3942",2016-10-16,430,2016,10,16,1
"3943",2016-10-17,584,2016,10,17,0
"3944",2016-10-18,546,2016,10,18,0
"3945",2016-10-19,550,2016,10,19,0
"3946",2016-10-20,544,2016,10,20,0
"3947",2016-10-21,542,2016,10,21,0
"3948",2016-10-22,416,2016,10,22,0
"3949",2016-10-23,446,2016,10,23,1
"3950",2016-10-24,549,2016,10,24,0
"3951",2016-10-25,547,2016,10,25,0
"3952",2016-10-26,483,2016,10,26,0
"3953",2016-10-27,438,2016,10,27,0
"3954",2016-10-28,483,2016,10,28,0
"3955",2016-10-29,470,2016,10,29,0
"3956",2016-10-30,437,2016,10,30,1
"3957",2016-10-31,522,2016,10,31,0
"3958",2016-11-01,518,2016,11,1,0
"3959",2016-11-02,487,2016,11,2,0
"3960",2016-11-03,464,2016,11,3,0
"3961",2016-11-04,510,2016,11,4,0
"3962",2016-11-05,462,2016,11,5,0
"3963",2016-11-06,398,2016,11,6,1
"3964",2016-11-07,480,2016,11,7,0
"3965",2016-11-08,434,2016,11,8,0
"3966",2016-11-09,390,2016,11,9,0
"3967",2016-11-10,471,2016,11,10,0
"3968",2016-11-11,423,2016,11,11,0
"3969",2016-11-12,467,2016,11,12,0
"3970",2016-11-13,402,2016,11,13,1
"3971",2016-11-14,447,2016,11,14,0
"3972",2016-11-15,517,2016,11,15,0
"3973",2016-11-16,476,2016,11,16,0
"3974",2016-11-17,489,2016,11,17,0
"3975",2016-11-18,499,2016,11,18,0
"3976",2016-11-19,451,2016,11,19,0
"3977",2016-11-20,349,2016,11,20,1
"3978",2016-11-21,462,2016,11,21,0
"3979",2016-11-22,456,2016,11,22,0
"3980",2016-11-23,467,2016,11,23,0
"3981",2016-11-24,237,2016,11,24,0
"3982",2016-11-25,464,2016,11,25,0
"3983",2016-11-26,446,2016,11,26,0
"3984",2016-11-27,414,2016,11,27,0
"3985",2016-11-28,531,2016,11,28,1
"3986",2016-11-29,438,2016,11,29,0
"3987",2016-11-30,448,2016,11,30,0
"3988",2016-12-01,503,2016,12,1,0
"3989",2016-12-02,459,2016,12,2,0
"3990",2016-12-03,410,2016,12,3,0
"3991",2016-12-04,389,2016,12,4,1
"3992",2016-12-05,480,2016,12,5,0
"3993",2016-12-06,468,2016,12,6,0
"3994",2016-12-07,480,2016,12,7,0
"3995",2016-12-08,485,2016,12,8,0
"3996",2016-12-09,439,2016,12,9,0
"3997",2016-12-10,363,2016,12,10,0
"3998",2016-12-11,336,2016,12,11,1
"3999",2016-12-12,460,2016,12,12,0
"4000",2016-12-13,467,2016,12,13,0
"4001",2016-12-14,495,2016,12,14,0
"4002",2016-12-15,467,2016,12,15,0
"4003",2016-12-16,317,2016,12,16,0
"4004",2016-12-17,290,2016,12,17,0
"4005",2016-12-18,316,2016,12,18,1
"4006",2016-12-19,459,2016,12,19,0
"4007",2016-12-20,426,2016,12,20,0
"4008",2016-12-21,457,2016,12,21,0
"4009",2016-12-22,495,2016,12,22,1
"4010",2016-12-23,433,2016,12,23,0
"4011",2016-12-24,289,2016,12,24,0
"4012",2016-12-25,191,2016,12,25,0
"4013",2016-12-26,335,2016,12,26,0
"4014",2016-12-27,465,2016,12,27,0
"4015",2016-12-28,459,2016,12,28,0
"4016",2016-12-29,431,2016,12,29,0
"4017",2016-12-30,412,2016,12,30,0
"4018",2016-12-31,307,2016,12,31,0
"4019",2017-01-01,354,2017,1,1,1
"4020",2017-01-02,365,2017,1,2,0
"4021",2017-01-03,468,2017,1,3,0
"4022",2017-01-04,470,2017,1,4,0
"4023",2017-01-05,406,2017,1,5,0
"4024",2017-01-06,426,2017,1,6,0
"4025",2017-01-07,261,2017,1,7,0
"4026",2017-01-08,267,2017,1,8,0
"4027",2017-01-09,386,2017,1,9,0
"4028",2017-01-10,399,2017,1,10,0
"4029",2017-01-11,461,2017,1,11,0
"4030",2017-01-12,495,2017,1,12,0
"4031",2017-01-13,475,2017,1,13,0
"4032",2017-01-14,335,2017,1,14,0
"4033",2017-01-15,366,2017,1,15,0
"4034",2017-01-16,421,2017,1,16,0
"4035",2017-01-17,471,2017,1,17,0
"4036",2017-01-18,415,2017,1,18,0
"4037",2017-01-19,480,2017,1,19,0
"4038",2017-01-20,439,2017,1,20,0
"4039",2017-01-21,470,2017,1,21,0
"4040",2017-01-22,388,2017,1,22,0
"4041",2017-01-23,414,2017,1,23,0
"4042",2017-01-24,454,2017,1,24,0
"4043",2017-01-25,409,2017,1,25,0
"4044",2017-01-26,417,2017,1,26,0
"4045",2017-01-27,444,2017,1,27,0
"4046",2017-01-28,439,2017,1,28,0
"4047",2017-01-29,393,2017,1,29,0
"4048",2017-01-30,476,2017,1,30,0
"4049",2017-01-31,506,2017,1,31,0
"4050",2017-02-01,536,2017,2,1,0
"4051",2017-02-02,486,2017,2,2,0
"4052",2017-02-03,451,2017,2,3,0
"4053",2017-02-04,356,2017,2,4,0
"4054",2017-02-05,319,2017,2,5,0
"4055",2017-02-06,475,2017,2,6,0
"4056",2017-02-07,423,2017,2,7,0
"4057",2017-02-08,449,2017,2,8,0
"4058",2017-02-09,331,2017,2,9,0
"4059",2017-02-10,378,2017,2,10,0
"4060",2017-02-11,387,2017,2,11,0
"4061",2017-02-12,351,2017,2,12,0
"4062",2017-02-13,391,2017,2,13,0
"4063",2017-02-14,449,2017,2,14,0
"4064",2017-02-15,427,2017,2,15,0
"4065",2017-02-16,420,2017,2,16,0
"4066",2017-02-17,410,2017,2,17,0
"4067",2017-02-18,420,2017,2,18,0
"4068",2017-02-19,437,2017,2,19,0
"4069",2017-02-20,449,2017,2,20,0
"4070",2017-02-21,474,2017,2,21,0
"4071",2017-02-22,478,2017,2,22,0
"4072",2017-02-23,408,2017,2,23,0
"4073",2017-02-24,492,2017,2,24,0
"4074",2017-02-25,383,2017,2,25,0
"4075",2017-02-26,337,2017,2,26,0
"4076",2017-02-27,419,2017,2,27,0
"4077",2017-02-28,494,2017,2,28,0
"4078",2017-03-01,502,2017,3,1,0
"4079",2017-03-02,449,2017,3,2,0
"4080",2017-03-03,410,2017,3,3,0
"4081",2017-03-04,340,2017,3,4,0
"4082",2017-03-05,330,2017,3,5,0
"4083",2017-03-06,431,2017,3,6,0
"4084",2017-03-07,503,2017,3,7,0
"4085",2017-03-08,489,2017,3,8,0
"4086",2017-03-09,518,2017,3,9,0
"4087",2017-03-10,433,2017,3,10,0
"4088",2017-03-11,359,2017,3,11,0
"4089",2017-03-12,314,2017,3,12,0
"4090",2017-03-13,394,2017,3,13,0
"4091",2017-03-14,211,2017,3,14,0
"4092",2017-03-15,295,2017,3,15,0
"4093",2017-03-16,355,2017,3,16,0
"4094",2017-03-17,439,2017,3,17,0
"4095",2017-03-18,376,2017,3,18,0
"4096",2017-03-19,351,2017,3,19,0
"4097",2017-03-20,461,2017,3,20,0
"4098",2017-03-21,462,2017,3,21,0
"4099",2017-03-22,444,2017,3,22,0
"4100",2017-03-23,484,2017,3,23,0
"4101",2017-03-24,535,2017,3,24,0
"4102",2017-03-25,408,2017,3,25,0
"4103",2017-03-26,376,2017,3,26,0
"4104",2017-03-27,464,2017,3,27,0
"4105",2017-03-28,477,2017,3,28,0
"4106",2017-03-29,507,2017,3,29,0
"4107",2017-03-30,499,2017,3,30,0
"4108",2017-03-31,367,2017,3,31,0
"4109",2017-04-01,404,2017,4,1,0
"4110",2017-04-02,412,2017,4,2,0
"4111",2017-04-03,439,2017,4,3,0
"4112",2017-04-04,487,2017,4,4,0
"4113",2017-04-05,493,2017,4,5,0
"4114",2017-04-06,436,2017,4,6,0
"4115",2017-04-07,462,2017,4,7,0
"4116",2017-04-08,465,2017,4,8,0
"4117",2017-04-09,427,2017,4,9,0
"4118",2017-04-10,465,2017,4,10,0
"4119",2017-04-11,518,2017,4,11,0
"4120",2017-04-12,563,2017,4,12,0
"4121",2017-04-13,483,2017,4,13,0
"4122",2017-04-14,453,2017,4,14,0
"4123",2017-04-15,458,2017,4,15,0
"4124",2017-04-16,381,2017,4,16,0
"4125",2017-04-17,508,2017,4,17,0
"4126",2017-04-18,516,2017,4,18,0
"4127",2017-04-19,504,2017,4,19,0
"4128",2017-04-20,489,2017,4,20,0
"4129",2017-04-21,501,2017,4,21,0
"4130",2017-04-22,358,2017,4,22,0
"4131",2017-04-23,465,2017,4,23,0
"4132",2017-04-24,485,2017,4,24,0
"4133",2017-04-25,454,2017,4,25,0
"4134",2017-04-26,488,2017,4,26,0
"4135",2017-04-27,441,2017,4,27,0
"4136",2017-04-28,458,2017,4,28,0
"4137",2017-04-29,469,2017,4,29,0
"4138",2017-04-30,471,2017,4,30,0
"4139",2017-05-01,549,2017,5,1,0
"4140",2017-05-02,502,2017,5,2,0
"4141",2017-05-03,524,2017,5,3,0
"4142",2017-05-04,484,2017,5,4,0
"4143",2017-05-05,446,2017,5,5,0
"4144",2017-05-06,440,2017,5,6,0
"4145",2017-05-07,416,2017,5,7,0
"4146",2017-05-08,536,2017,5,8,0
"4147",2017-05-09,513,2017,5,9,0
"4148",2017-05-10,499,2017,5,10,0
"4149",2017-05-11,532,2017,5,11,0
"4150",2017-05-12,476,2017,5,12,0
"4151",2017-05-13,373,2017,5,13,0
"4152",2017-05-14,342,2017,5,14,0
"4153",2017-05-15,479,2017,5,15,0
"4154",2017-05-16,448,2017,5,16,0
"4155",2017-05-17,534,2017,5,17,0
"4156",2017-05-18,489,2017,5,18,0
"4157",2017-05-19,550,2017,5,19,0
"4158",2017-05-20,483,2017,5,20,0
"4159",2017-05-21,427,2017,5,21,0
"4160",2017-05-22,469,2017,5,22,0
"4161",2017-05-23,584,2017,5,23,0
"4162",2017-05-24,513,2017,5,24,0
"4163",2017-05-25,442,2017,5,25,0
"4164",2017-05-26,531,2017,5,26,0
"4165",2017-05-27,529,2017,5,27,0
"4166",2017-05-28,417,2017,5,28,0
"4167",2017-05-29,420,2017,5,29,0
"4168",2017-05-30,569,2017,5,30,0
"4169",2017-05-31,550,2017,5,31,0
"4170",2017-06-01,528,2017,6,1,0
"4171",2017-06-02,516,2017,6,2,0
"4172",2017-06-03,526,2017,6,3,0
"4173",2017-06-04,442,2017,6,4,0
"4174",2017-06-05,493,2017,6,5,0
"4175",2017-06-06,569,2017,6,6,0
"4176",2017-06-07,530,2017,6,7,0
"4177",2017-06-08,543,2017,6,8,0
"4178",2017-06-09,540,2017,6,9,0
"4179",2017-06-10,500,2017,6,10,0
"4180",2017-06-11,403,2017,6,11,0
"4181",2017-06-12,497,2017,6,12,0
"4182",2017-06-13,512,2017,6,13,0
"4183",2017-06-14,593,2017,6,14,0
"4184",2017-06-15,614,2017,6,15,0
"4185",2017-06-16,551,2017,6,16,0
"4186",2017-06-17,433,2017,6,17,0
"4187",2017-06-18,407,2017,6,18,0
"4188",2017-06-19,495,2017,6,19,0
"4189",2017-06-20,505,2017,6,20,0
"4190",2017-06-21,535,2017,6,21,0
"4191",2017-06-22,547,2017,6,22,0
"4192",2017-06-23,497,2017,6,23,0
"4193",2017-06-24,448,2017,6,24,0
"4194",2017-06-25,436,2017,6,25,0
"4195",2017-06-26,490,2017,6,26,0
"4196",2017-06-27,534,2017,6,27,0
"4197",2017-06-28,498,2017,6,28,0
"4198",2017-06-29,580,2017,6,29,0
"4199",2017-06-30,507,2017,6,30,0
"4200",2017-07-01,434,2017,7,1,0
"4201",2017-07-02,442,2017,7,2,0
"4202",2017-07-03,486,2017,7,3,0
"4203",2017-07-04,382,2017,7,4,0
"4204",2017-07-05,591,2017,7,5,0
"4205",2017-07-06,481,2017,7,6,0
"4206",2017-07-07,486,2017,7,7,0
"4207",2017-07-08,550,2017,7,8,0
"4208",2017-07-09,420,2017,7,9,0
"4209",2017-07-10,510,2017,7,10,0
"4210",2017-07-11,541,2017,7,11,0
"4211",2017-07-12,570,2017,7,12,0
"4212",2017-07-13,498,2017,7,13,0
"4213",2017-07-14,490,2017,7,14,0
"4214",2017-07-15,492,2017,7,15,0
"4215",2017-07-16,429,2017,7,16,0
"4216",2017-07-17,521,2017,7,17,0
"4217",2017-07-18,487,2017,7,18,0
"4218",2017-07-19,556,2017,7,19,0
"4219",2017-07-20,533,2017,7,20,0
"4220",2017-07-21,549,2017,7,21,0
"4221",2017-07-22,455,2017,7,22,0
"4222",2017-07-23,445,2017,7,23,0
"4223",2017-07-24,540,2017,7,24,0
"4224",2017-07-25,527,2017,7,25,0
"4225",2017-07-26,562,2017,7,26,0
"4226",2017-07-27,530,2017,7,27,0
"4227",2017-07-28,492,2017,7,28,0
"4228",2017-07-29,416,2017,7,29,0
"4229",2017-07-30,470,2017,7,30,0
"4230",2017-07-31,497,2017,7,31,0
"4231",2017-08-01,470,2017,8,1,0
"4232",2017-08-02,446,2017,8,2,0
"4233",2017-08-03,516,2017,8,3,0
"4234",2017-08-04,496,2017,8,4,0
"4235",2017-08-05,449,2017,8,5,0
"4236",2017-08-06,448,2017,8,6,0
"4237",2017-08-07,520,2017,8,7,0
"4238",2017-08-08,549,2017,8,8,0
"4239",2017-08-09,544,2017,8,9,0
"4240",2017-08-10,489,2017,8,10,0
"4241",2017-08-11,476,2017,8,11,0
"4242",2017-08-12,433,2017,8,12,0
"4243",2017-08-13,426,2017,8,13,0
"4244",2017-08-14,520,2017,8,14,0
"4245",2017-08-15,470,2017,8,15,0
"4246",2017-08-16,518,2017,8,16,0
"4247",2017-08-17,478,2017,8,17,0
"4248",2017-08-18,521,2017,8,18,0
"4249",2017-08-19,455,2017,8,19,0
"4250",2017-08-20,471,2017,8,20,0
"4251",2017-08-21,520,2017,8,21,0
"4252",2017-08-22,474,2017,8,22,0
"4253",2017-08-23,537,2017,8,23,0
"4254",2017-08-24,504,2017,8,24,0
"4255",2017-08-25,559,2017,8,25,0
"4256",2017-08-26,475,2017,8,26,0
"4257",2017-08-27,457,2017,8,27,0
"4258",2017-08-28,441,2017,8,28,0
"4259",2017-08-29,453,2017,8,29,0
"4260",2017-08-30,518,2017,8,30,0
"4261",2017-08-31,569,2017,8,31,0
"4262",2017-09-01,509,2017,9,1,0
"4263",2017-09-02,419,2017,9,2,0
"4264",2017-09-03,357,2017,9,3,0
"4265",2017-09-04,442,2017,9,4,0
"4266",2017-09-05,496,2017,9,5,0
"4267",2017-09-06,441,2017,9,6,0
"4268",2017-09-07,499,2017,9,7,0
"4269",2017-09-08,489,2017,9,8,0
"4270",2017-09-09,407,2017,9,9,0
"4271",2017-09-10,398,2017,9,10,1
"4272",2017-09-11,494,2017,9,11,0
"4273",2017-09-12,573,2017,9,12,0
"4274",2017-09-13,503,2017,9,13,0
"4275",2017-09-14,524,2017,9,14,0
"4276",2017-09-15,567,2017,9,15,0
"4277",2017-09-16,470,2017,9,16,0
"4278",2017-09-17,445,2017,9,17,1
"4279",2017-09-18,498,2017,9,18,0
"4280",2017-09-19,498,2017,9,19,0
"4281",2017-09-20,529,2017,9,20,0
"4282",2017-09-21,568,2017,9,21,0
"4283",2017-09-22,562,2017,9,22,0
"4284",2017-09-23,491,2017,9,23,0
"4285",2017-09-24,431,2017,9,24,1
"4286",2017-09-25,484,2017,9,25,0
"4287",2017-09-26,579,2017,9,26,0
"4288",2017-09-27,505,2017,9,27,0
"4289",2017-09-28,556,2017,9,28,0
"4290",2017-09-29,487,2017,9,29,0
"4291",2017-09-30,481,2017,9,30,0
"4292",2017-10-01,380,2017,10,1,1
"4293",2017-10-02,470,2017,10,2,0
"4294",2017-10-03,456,2017,10,3,0
"4295",2017-10-04,527,2017,10,4,0
"4296",2017-10-05,517,2017,10,5,0
"4297",2017-10-06,506,2017,10,6,0
"4298",2017-10-07,465,2017,10,7,0
"4299",2017-10-08,408,2017,10,8,1
"4300",2017-10-09,492,2017,10,9,0
"4301",2017-10-10,521,2017,10,10,0
"4302",2017-10-11,548,2017,10,11,0
"4303",2017-10-12,440,2017,10,12,1
"4304",2017-10-13,457,2017,10,13,0
"4305",2017-10-14,431,2017,10,14,0
"4306",2017-10-15,463,2017,10,15,0
"4307",2017-10-16,512,2017,10,16,0
"4308",2017-10-17,487,2017,10,17,0
"4309",2017-10-18,534,2017,10,18,0
"4310",2017-10-19,522,2017,10,19,0
"4311",2017-10-20,485,2017,10,20,0
"4312",2017-10-21,394,2017,10,21,0
"4313",2017-10-22,439,2017,10,22,0
"4314",2017-10-23,512,2017,10,23,1
"4315",2017-10-24,526,2017,10,24,0
"4316",2017-10-25,464,2017,10,25,0
"4317",2017-10-26,490,2017,10,26,0
"4318",2017-10-27,453,2017,10,27,0
"4319",2017-10-28,436,2017,10,28,0
"4320",2017-10-29,402,2017,10,29,1
"4321",2017-10-30,482,2017,10,30,0
"4322",2017-10-31,521,2017,10,31,0
"4323",2017-11-01,476,2017,11,1,0
"4324",2017-11-02,488,2017,11,2,0
"4325",2017-11-03,490,2017,11,3,0
"4326",2017-11-04,448,2017,11,4,0
"4327",2017-11-05,424,2017,11,5,1
"4328",2017-11-06,504,2017,11,6,0
"4329",2017-11-07,392,2017,11,7,0
"4330",2017-11-08,480,2017,11,8,0
"4331",2017-11-09,450,2017,11,9,0
"4332",2017-11-10,410,2017,11,10,0
"4333",2017-11-11,365,2017,11,11,0
"4334",2017-11-12,357,2017,11,12,0
"4335",2017-11-13,406,2017,11,13,0
"4336",2017-11-14,485,2017,11,14,0
"4337",2017-11-15,504,2017,11,15,0
"4338",2017-11-16,436,2017,11,16,0
"4339",2017-11-17,495,2017,11,17,0
"4340",2017-11-18,386,2017,11,18,0
"4341",2017-11-19,361,2017,11,19,1
"4342",2017-11-20,421,2017,11,20,0
"4343",2017-11-21,453,2017,11,21,0
"4344",2017-11-22,466,2017,11,22,0
"4345",2017-11-23,221,2017,11,23,0
"4346",2017-11-24,394,2017,11,24,0
"4347",2017-11-25,417,2017,11,25,0
"4348",2017-11-26,385,2017,11,26,1
"4349",2017-11-27,491,2017,11,27,0
"4350",2017-11-28,509,2017,11,28,0
"4351",2017-11-29,503,2017,11,29,0
"4352",2017-11-30,466,2017,11,30,0
"4353",2017-12-01,483,2017,12,1,0
"4354",2017-12-02,429,2017,12,2,0
"4355",2017-12-03,394,2017,12,3,1
"4356",2017-12-04,440,2017,12,4,0
"4357",2017-12-05,514,2017,12,5,0
"4358",2017-12-06,481,2017,12,6,0
"4359",2017-12-07,458,2017,12,7,0
"4360",2017-12-08,446,2017,12,8,0
"4361",2017-12-09,368,2017,12,9,0
"4362",2017-12-10,312,2017,12,10,1
"4363",2017-12-11,411,2017,12,11,0
"4364",2017-12-12,467,2017,12,12,0
"4365",2017-12-13,457,2017,12,13,0
"4366",2017-12-14,387,2017,12,14,0
"4367",2017-12-15,330,2017,12,15,0
"4368",2017-12-16,341,2017,12,16,0
"4369",2017-12-17,316,2017,12,17,1
"4370",2017-12-18,439,2017,12,18,0
"4371",2017-12-19,487,2017,12,19,0
"4372",2017-12-20,491,2017,12,20,0
"4373",2017-12-21,432,2017,12,21,0
"4374",2017-12-22,401,2017,12,22,0
"4375",2017-12-23,312,2017,12,23,0
"4376",2017-12-24,274,2017,12,24,0
"4377",2017-12-25,206,2017,12,25,1
"4378",2017-12-26,402,2017,12,26,0
"4379",2017-12-27,427,2017,12,27,0
"4380",2017-12-28,361,2017,12,28,0
"4381",2017-12-29,364,2017,12,29,0
"4382",2017-12-30,287,2017,12,30,0
"4383",2017-12-31,224,2017,12,31,1
"4384",2018-01-01,306,2018,1,1,0
"4385",2018-01-02,385,2018,1,2,0
"4386",2018-01-03,396,2018,1,3,0
"4387",2018-01-04,204,2018,1,4,0
"4388",2018-01-05,297,2018,1,5,0
"4389",2018-01-06,244,2018,1,6,0
"4390",2018-01-07,281,2018,1,7,0
"4391",2018-01-08,346,2018,1,8,0
"4392",2018-01-09,375,2018,1,9,0
"4393",2018-01-10,443,2018,1,10,0
"4394",2018-01-11,427,2018,1,11,0
"4395",2018-01-12,420,2018,1,12,0
"4396",2018-01-13,370,2018,1,13,1
"4397",2018-01-14,296,2018,1,14,0
"4398",2018-01-15,437,2018,1,15,0
"4399",2018-01-16,500,2018,1,16,0
"4400",2018-01-17,406,2018,1,17,0
"4401",2018-01-18,420,2018,1,18,0
"4402",2018-01-19,463,2018,1,19,0
"4403",2018-01-20,435,2018,1,20,0
"4404",2018-01-21,350,2018,1,21,1
"4405",2018-01-22,475,2018,1,22,0
"4406",2018-01-23,497,2018,1,23,0
"4407",2018-01-24,537,2018,1,24,0
"4408",2018-01-25,472,2018,1,25,0
"4409",2018-01-26,465,2018,1,26,0
"4410",2018-01-27,410,2018,1,27,0
"4411",2018-01-28,358,2018,1,28,0
"4412",2018-01-29,504,2018,1,29,0
"4413",2018-01-30,445,2018,1,30,0
"4414",2018-01-31,436,2018,1,31,0
"4415",2018-02-01,446,2018,2,1,0
"4416",2018-02-02,393,2018,2,2,0
"4417",2018-02-03,384,2018,2,3,0
"4418",2018-02-04,277,2018,2,4,1
"4419",2018-02-05,488,2018,2,5,0
"4420",2018-02-06,435,2018,2,6,0
"4421",2018-02-07,323,2018,2,7,0
"4422",2018-02-08,356,2018,2,8,0
"4423",2018-02-09,437,2018,2,9,0
"4424",2018-02-10,392,2018,2,10,0
"4425",2018-02-11,352,2018,2,11,0
"4426",2018-02-12,496,2018,2,12,0
"4427",2018-02-13,422,2018,2,13,0
"4428",2018-02-14,388,2018,2,14,0
"4429",2018-02-15,463,2018,2,15,0
"4430",2018-02-16,454,2018,2,16,0
"4431",2018-02-17,390,2018,2,17,0
"4432",2018-02-18,392,2018,2,18,0
"4433",2018-02-19,429,2018,2,19,0
"4434",2018-02-20,489,2018,2,20,0
"4435",2018-02-21,492,2018,2,21,0
"4436",2018-02-22,438,2018,2,22,0
"4437",2018-02-23,440,2018,2,23,0
"4438",2018-02-24,364,2018,2,24,0
"4439",2018-02-25,378,2018,2,25,0
"4440",2018-02-26,436,2018,2,26,0
"4441",2018-02-27,459,2018,2,27,0
"4442",2018-02-28,463,2018,2,28,0
"4443",2018-03-01,440,2018,3,1,0
"4444",2018-03-02,284,2018,3,2,0
"4445",2018-03-03,317,2018,3,3,0
"4446",2018-03-04,307,2018,3,4,0
"4447",2018-03-05,470,2018,3,5,0
"4448",2018-03-06,383,2018,3,6,0
"4449",2018-03-07,210,2018,3,7,0
"4450",2018-03-08,379,2018,3,8,0
"4451",2018-03-09,430,2018,3,9,0
"4452",2018-03-10,341,2018,3,10,0
"4453",2018-03-11,338,2018,3,11,0
"4454",2018-03-12,416,2018,3,12,0
"4455",2018-03-13,407,2018,3,13,0
"4456",2018-03-14,428,2018,3,14,0
"4457",2018-03-15,425,2018,3,15,0
"4458",2018-03-16,429,2018,3,16,0
"4459",2018-03-17,361,2018,3,17,0
"4460",2018-03-18,375,2018,3,18,0
"4461",2018-03-19,468,2018,3,19,0
"4462",2018-03-20,410,2018,3,20,0
"4463",2018-03-21,232,2018,3,21,0
"4464",2018-03-22,395,2018,3,22,0
"4465",2018-03-23,419,2018,3,23,0
"4466",2018-03-24,361,2018,3,24,0
"4467",2018-03-25,348,2018,3,25,0
"4468",2018-03-26,459,2018,3,26,0
"4469",2018-03-27,421,2018,3,27,0
"4470",2018-03-28,444,2018,3,28,0
"4471",2018-03-29,485,2018,3,29,0
"4472",2018-03-30,449,2018,3,30,0
"4473",2018-03-31,370,2018,3,31,0
"4474",2018-04-01,380,2018,4,1,0
"4475",2018-04-02,473,2018,4,2,0
"4476",2018-04-03,413,2018,4,3,0
"4477",2018-04-04,467,2018,4,4,0
"4478",2018-04-05,456,2018,4,5,0
"4479",2018-04-06,490,2018,4,6,0
"4480",2018-04-07,425,2018,4,7,0
